th,observed_portion_frequency
0.004630046300463005,1.0
0.004640046400464005,1.0
0.004650046500465004,1.0
0.004660046600466004,1.0
0.0046700467004670045,1.0
0.004680046800468005,1.0
0.004690046900469005,1.0
0.004700047000470005,1.0
0.004710047100471005,1.0
0.004720047200472004,1.0
0.004730047300473004,1.0
0.0047400474004740045,1.0
0.004750047500475005,1.0
0.004760047600476005,1.0
0.004770047700477005,1.0
0.004780047800478005,1.0
0.004790047900479005,1.0
0.004800048000480004,1.0
0.0048100481004810045,1.0
0.004820048200482005,1.0
0.004830048300483005,1.0
0.004840048400484005,1.0
0.004850048500485005,1.0
0.004860048600486005,1.0
0.004870048700487004,1.0
0.0048800488004880046,1.0
0.004890048900489005,1.0
0.004900049000490005,1.0
0.004910049100491005,1.0
0.004920049200492005,1.0
0.004930049300493005,1.0
0.0049400494004940045,1.0
0.004950049500495005,1.0
0.004960049600496005,1.0
0.004970049700497005,1.0
0.004980049800498005,1.0
0.004990049900499005,1.0
0.005000050000500005,1.0
0.005010050100501005,1.0
0.005020050200502005,1.0
0.005030050300503005,1.0
0.005040050400504005,1.0
0.005050050500505005,1.0
0.005060050600506005,1.0
0.005070050700507005,1.0
0.005080050800508005,1.0
0.005090050900509005,1.0
0.005100051000510005,1.0
0.005110051100511005,1.0
0.005120051200512005,1.0
0.005130051300513005,1.0
0.005140051400514005,1.0
0.005150051500515005,1.0
0.005160051600516005,1.0
0.005170051700517005,1.0
0.005180051800518005,1.0
0.005190051900519005,1.0
0.005200052000520005,1.0
0.005210052100521005,1.0
0.0052200522005220054,1.0
0.005230052300523005,1.0
0.005240052400524005,1.0
0.005250052500525005,1.0
0.005260052600526005,1.0
0.005270052700527005,1.0
0.005280052800528005,1.0
0.0052900529005290055,1.0
0.005300053000530006,1.0
0.005310053100531005,1.0
0.005320053200532005,1.0
0.005330053300533005,1.0
0.005340053400534005,1.0
0.005350053500535005,1.0
0.0053600536005360055,1.0
0.005370053700537006,1.0
0.005380053800538005,1.0
0.005390053900539005,1.0
0.005400054000540005,1.0
0.005410054100541005,1.0
0.005420054200542005,1.0
0.0054300543005430055,1.0
0.005440054400544006,1.0
0.005450054500545005,1.0
0.005460054600546005,1.0
0.005470054700547005,1.0
0.005480054800548005,1.0
0.0054900549005490054,1.0
0.005500055000550006,1.0
0.005510055100551006,1.0
0.005520055200552006,1.0
0.005530055300553005,1.0
0.005540055400554005,1.0
0.005550055500555005,1.0
0.0055600556005560055,1.0
0.005570055700557006,1.0
0.005580055800558006,1.0
0.005590055900559006,1.0
0.005600056000560005,1.0
0.005610056100561005,1.0
0.005620056200562005,1.0
0.0056300563005630055,1.0
0.005640056400564006,1.0
0.005650056500565006,1.0
0.005660056600566006,1.0
0.005670056700567005,1.0
0.005680056800568005,1.0
0.005690056900569005,1.0
0.0057000570005700055,1.0
0.005710057100571006,1.0
0.005720057200572006,1.0
0.005730057300573006,1.0
0.005740057400574006,1.0
0.005750057500575005,1.0
0.0057600576005760054,1.0
0.005770057700577006,1.0
0.005780057800578006,1.0
0.005790057900579006,1.0
0.005800058000580006,1.0
0.005810058100581006,1.0
0.005820058200582005,1.0
0.0058300583005830055,1.0
0.005840058400584006,1.0
0.005850058500585006,1.0
0.005860058600586006,1.0
0.005870058700587006,1.0
0.005880058800588006,1.0
0.005890058900589005,1.0
0.0059000590005900055,1.0
0.005910059100591006,1.0
0.005920059200592006,1.0
0.005930059300593006,1.0
0.005940059400594006,1.0
0.005950059500595006,1.0
0.005960059600596006,1.0
0.0059700597005970055,1.0
0.005980059800598006,1.0
0.005990059900599006,1.0
0.006000060000600006,1.0
0.006010060100601006,1.0
0.006020060200602006,1.0
0.006030060300603006,1.0
0.006040060400604006,1.0
0.006050060500605006,1.0
0.006060060600606006,1.0
0.006070060700607006,1.0
0.006080060800608006,1.0
0.006090060900609006,1.0
0.006100061000610006,1.0
0.006110061100611006,1.0
0.006120061200612006,1.0
0.006130061300613006,1.0
0.006140061400614006,1.0
0.006150061500615006,1.0
0.006160061600616006,1.0
0.006170061700617006,1.0
0.0061800618006180065,1.0
0.006190061900619006,1.0
0.006200062000620006,1.0
0.006210062100621006,1.0
0.006220062200622006,1.0
0.006230062300623006,1.0
0.006240062400624006,1.0
0.0062500625006250065,1.0
0.006260062600626006,1.0
0.006270062700627006,1.0
0.006280062800628006,1.0
0.006290062900629006,1.0
0.006300063000630006,1.0
0.0063100631006310064,1.0
0.0063200632006320066,1.0
0.006330063300633006,1.0
0.006340063400634006,1.0
0.006350063500635006,1.0
0.006360063600636006,1.0
0.006370063700637006,1.0
0.0063800638006380065,1.0
0.006390063900639007,1.0
0.006400064000640006,1.0
0.006410064100641006,1.0
0.006420064200642006,1.0
0.006430064300643006,1.0
0.006440064400644006,1.0
0.0064500645006450065,1.0
0.006460064600646007,1.0
0.006470064700647007,1.0
0.006480064800648006,1.0
0.006490064900649006,1.0
0.006500065000650006,1.0
0.006510065100651006,1.0
0.0065200652006520065,1.0
0.006530065300653007,1.0
0.006540065400654007,1.0
0.006550065500655006,1.0
0.006560065600656006,1.0
0.006570065700657006,1.0
0.006580065800658006,1.0
0.0065900659006590066,1.0
0.006600066000660007,1.0
0.006610066100661007,1.0
0.006620066200662006,1.0
0.006630066300663006,1.0
0.006640066400664006,1.0
0.0066500665006650065,1.0
0.006660066600666007,1.0
0.006670066700667007,1.0
0.006680066800668007,1.0
0.006690066900669007,1.0
0.006700067000670006,1.0
0.006710067100671006,1.0
0.0067200672006720065,1.0
0.006730067300673007,1.0
0.006740067400674007,1.0
0.006750067500675007,1.0
0.006760067600676007,1.0
0.006770067700677006,1.0
0.006780067800678006,1.0
0.0067900679006790065,1.0
0.006800068000680007,1.0
0.006810068100681007,1.0
0.006820068200682007,1.0
0.006830068300683007,1.0
0.006840068400684006,1.0
0.006850068500685006,1.0
0.0068600686006860066,1.0
0.006870068700687007,1.0
0.006880068800688007,1.0
0.006890068900689007,1.0
0.006900069000690007,1.0
0.006910069100691007,1.0
0.0069200692006920065,1.0
0.006930069300693007,1.0
0.006940069400694007,1.0
0.006950069500695007,1.0
0.006960069600696007,1.0
0.006970069700697007,1.0
0.006980069800698007,1.0
0.0069900699006990065,1.0
0.007000070000700007,1.0
0.007010070100701007,1.0
0.007020070200702007,1.0
0.007030070300703007,1.0
0.007040070400704007,1.0
0.007050070500705007,1.0
0.0070600706007060065,1.0
0.007070070700707007,1.0
0.007080070800708007,1.0
0.007090070900709007,1.0
0.007100071000710007,1.0
0.007110071100711007,1.0
0.007120071200712007,1.0
0.007130071300713007,1.0
0.007140071400714007,1.0
0.007150071500715007,1.0
0.007160071600716007,1.0
0.007170071700717007,1.0
0.007180071800718007,1.0
0.007190071900719007,1.0
0.0072000720007200075,1.0
0.007210072100721007,1.0
0.007220072200722007,1.0
0.007230072300723007,1.0
0.007240072400724007,1.0
0.007250072500725007,1.0
0.007260072600726007,1.0
0.0072700727007270075,1.0
0.007280072800728007,1.0
0.007290072900729007,1.0
0.007300073000730007,1.0
0.007310073100731007,1.0
0.007320073200732007,1.0
0.007330073300733007,1.0
0.0073400734007340075,1.0
0.007350073500735008,1.0
0.007360073600736007,1.0
0.007370073700737007,1.0
0.007380073800738007,1.0
0.007390073900739007,1.0
0.007400074000740007,1.0
0.0074100741007410076,1.0
0.007420074200742008,1.0
0.007430074300743007,1.0
0.007440074400744007,1.0
0.007450074500745007,1.0
0.007460074600746007,1.0
0.0074700747007470075,1.0
0.007480074800748008,1.0
0.007490074900749008,1.0
0.007500075000750007,1.0
0.007510075100751007,1.0
0.007520075200752007,1.0
0.007530075300753007,1.0
0.0075400754007540075,1.0
0.007550075500755008,1.0
0.007560075600756008,1.0
0.007570075700757008,1.0
0.007580075800758007,1.0
0.007590075900759007,1.0
0.007600076000760007,1.0
0.0076100761007610075,1.0
0.007620076200762008,1.0
0.007630076300763008,1.0
0.007640076400764008,1.0
0.007650076500765007,1.0
0.007660076600766007,1.0
0.007670076700767007,1.0
0.0076800768007680075,1.0
0.007690076900769008,1.0
0.007700077000770008,1.0
0.007710077100771008,1.0
0.007720077200772007,1.0
0.007730077300773007,1.0
0.0077400774007740075,1.0
0.007750077500775008,1.0
0.007760077600776008,1.0
0.007770077700777008,1.0
0.007780077800778008,1.0
0.007790077900779007,1.0
0.007800078000780007,1.0
0.0078100781007810075,1.0
0.007820078200782008,1.0
0.007830078300783007,1.0
0.007840078400784007,1.0
0.007850078500785007,1.0
0.007860078600786007,1.0
0.007870078700787007,1.0
0.007880078800788008,1.0
0.007890078900789008,1.0
0.007900079000790008,1.0
0.007910079100791008,1.0
0.007920079200792008,1.0
0.007930079300793008,1.0
0.007940079400794008,1.0
0.007950079500795008,1.0
0.007960079600796009,1.0
0.007970079700797009,1.0
0.007980079800798007,1.0
0.007990079900799007,1.0
0.008000080000800007,1.0
0.008010080100801007,1.0
0.008020080200802008,1.0
0.008030080300803008,1.0
0.008040080400804008,1.0
0.008050080500805008,1.0
0.008060080600806008,1.0
0.008070080700807008,1.0
0.008080080800808008,1.0
0.008090080900809008,1.0
0.008100081000810009,1.0
0.008110081100811009,1.0
0.008120081200812007,1.0
0.008130081300813007,1.0
0.008140081400814007,1.0
0.008150081500815008,1.0
0.008160081600816008,1.0
0.008170081700817008,1.0
0.008180081800818008,1.0
0.008190081900819008,1.0
0.008200082000820008,1.0
0.008210082100821008,1.0
0.008220082200822008,1.0
0.008230082300823009,1.0
0.008240082400824009,1.0
0.008250082500825009,1.0
0.008260082600826009,1.0
0.008270082700827007,1.0
0.008280082800828007,1.0
0.008290082900829008,1.0
0.008300083000830008,1.0
0.008310083100831008,1.0
0.008320083200832008,1.0
0.008330083300833008,1.0
0.008340083400834008,1.0
0.008350083500835008,1.0
0.008360083600836008,1.0
0.008370083700837009,1.0
0.008380083800838009,1.0
0.008390083900839009,1.0
0.008400084000840009,1.0
0.008410084100841009,1.0
0.008420084200842008,1.0
0.008430084300843008,1.0
0.008440084400844008,1.0
0.008450084500845008,1.0
0.008460084600846008,1.0
0.008470084700847008,1.0
0.008480084800848008,1.0
0.008490084900849008,1.0
0.008500085000850009,1.0
0.008510085100851009,1.0
0.008520085200852009,1.0
0.008530085300853009,1.0
0.008540085400854009,1.0
0.00855008550085501,1.0
0.008560085600856008,1.0
0.008570085700857008,1.0
0.008580085800858008,1.0
0.008590085900859008,1.0
0.008600086000860008,1.0
0.008610086100861008,1.0
0.008620086200862008,1.0
0.008630086300863008,1.0
0.008640086400864009,1.0
0.008650086500865009,1.0
0.008660086600866009,1.0
0.008670086700867009,1.0
0.008680086800868009,1.0
0.00869008690086901,1.0
0.00870008700087001,1.0
0.008710087100871008,1.0
0.008720087200872008,1.0
0.008730087300873008,1.0
0.008740087400874008,1.0
0.008750087500875008,1.0
0.008760087600876008,1.0
0.008770087700877009,1.0
0.008780087800878009,1.0
0.008790087900879009,1.0
0.008800088000880009,1.0
0.008810088100881009,1.0
0.00882008820088201,1.0
0.00883008830088301,1.0
0.00884008840088401,1.0
0.00885008850088501,1.0
0.008860088600886008,1.0
0.008870088700887008,1.0
0.008880088800888008,1.0
0.008890088900889008,1.0
0.008900089000890008,1.0
0.008910089100891009,1.0
0.008920089200892009,1.0
0.008930089300893009,1.0
0.008940089400894009,1.0
0.008950089500895009,1.0
0.00896008960089601,1.0
0.00897008970089701,1.0
0.00898008980089801,1.0
0.00899008990089901,1.0
0.009000090000900008,1.0
0.009010090100901008,1.0
0.009020090200902008,1.0
0.009030090300903008,1.0
0.009040090400904009,1.0
0.009050090500905009,1.0
0.009060090600906009,1.0
0.009070090700907009,1.0
0.009080090800908009,1.0
0.00909009090090901,1.0
0.00910009100091001,1.0
0.00911009110091101,1.0
0.00912009120091201,1.0
0.00913009130091301,1.0
0.00914009140091401,1.0
0.009150091500915008,1.0
0.009160091600916008,1.0
0.009170091700917008,1.0
0.009180091800918009,1.0
0.009190091900919009,1.0
0.009200092000920009,1.0
0.009210092100921009,1.0
0.009220092200922009,1.0
0.00923009230092301,1.0
0.00924009240092401,1.0
0.00925009250092501,1.0
0.00926009260092601,1.0
0.00927009270092701,1.0
0.00928009280092801,1.0
0.009290092900929008,1.0
0.009300093000930008,1.0
0.009310093100931009,1.0
0.009320093200932009,1.0
0.009330093300933009,1.0
0.009340093400934009,1.0
0.009350093500935009,1.0
0.00936009360093601,1.0
0.00937009370093701,1.0
0.00938009380093801,1.0
0.00939009390093901,1.0
0.00940009400094001,1.0
0.00941009410094101,1.0
0.00942009420094201,1.0
0.00943009430094301,1.0
0.009440094400944008,1.0
0.009450094500945009,1.0
0.009460094600946009,1.0
0.009470094700947009,1.0
0.009480094800948009,1.0
0.009490094900949009,1.0
0.00950009500095001,1.0
0.00951009510095101,1.0
0.00952009520095201,1.0
0.00953009530095301,1.0
0.00954009540095401,1.0
0.00955009550095501,1.0
0.00956009560095601,1.0
0.00957009570095701,1.0
0.00958009580095801,1.0
0.009590095900959009,1.0
0.009600096000960009,1.0
0.009610096100961009,1.0
0.009620096200962009,1.0
0.00963009630096301,1.0
0.00964009640096401,1.0
0.00965009650096501,1.0
0.00966009660096601,1.0
0.00967009670096701,1.0
0.00968009680096801,1.0
0.00969009690096901,1.0
0.00970009700097001,1.0
0.00971009710097101,1.0
0.00972009720097201,1.0
0.009730097300973009,1.0
0.009740097400974009,1.0
0.009750097500975009,1.0
0.009760097600976009,1.0
0.00977009770097701,1.0
0.00978009780097801,1.0
0.00979009790097901,1.0
0.00980009800098001,1.0
0.00981009810098101,1.0
0.00982009820098201,1.0
0.00983009830098301,1.0
0.00984009840098401,1.0
0.00985009850098501,1.0
0.00986009860098601,1.0
0.00987009870098701,1.0
0.009880098800988009,1.0
0.009890098900989009,1.0
0.00990009900099001,1.0
0.00991009910099101,1.0
0.00992009920099201,1.0
0.00993009930099301,1.0
0.00994009940099401,1.0
0.00995009950099501,1.0
0.00996009960099601,1.0
0.00997009970099701,1.0
0.00998009980099801,1.0
0.00999009990099901,1.0
0.01000010000100001,1.0
0.01001010010100101,1.0
0.01002010020100201,1.0
0.010030100301003009,1.0
0.01004010040100401,1.0
0.01005010050100501,1.0
0.01006010060100601,1.0
0.01007010070100701,1.0
0.01008010080100801,1.0
0.01009010090100901,1.0
0.01010010100101001,1.0
0.01011010110101101,1.0
0.01012010120101201,1.0
0.01013010130101301,1.0
0.01014010140101401,1.0
0.01015010150101501,1.0
0.01016010160101601,1.0
0.01017010170101701,1.0
0.01018010180101801,1.0
0.01019010190101901,1.0
0.01020010200102001,1.0
0.01021010210102101,1.0
0.01022010220102201,1.0
0.01023010230102301,1.0
0.01024010240102401,1.0
0.01025010250102501,1.0
0.01026010260102601,1.0
0.01027010270102701,1.0
0.01028010280102801,1.0
0.01029010290102901,1.0
0.01030010300103001,1.0
0.010310103101031011,1.0
0.01032010320103201,1.0
0.01033010330103301,1.0
0.01034010340103401,1.0
0.01035010350103501,1.0
0.01036010360103601,1.0
